,Movement,Time_in,timesfm,timesfm-q-0.1,timesfm-q-0.2,timesfm-q-0.3,timesfm-q-0.4,timesfm-q-0.5,timesfm-q-0.6,timesfm-q-0.7,timesfm-q-0.8,timesfm-q-0.9
16,EBL,2023-04-06 04:00:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010686184,0.008466943,0.017464291
17,EBL,2023-04-06 04:15:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014889474,0.015046016
18,EBL,2023-04-06 04:30:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0047728242,0.003730274,0.005229851,0.027870951
19,EBL,2023-04-06 04:45:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.007224516,0.010097282,0.010129587,0.054742735
20,EBL,2023-04-06 05:00:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0014003037,0.0035428763,0.014090625,0.04879814
21,EBL,2023-04-06 05:15:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005833213,0.0,0.049278695
22,EBL,2023-04-06 05:30:00-04:00,0.0,0.0,0.0,0.0,0.0017410812,0.0,0.0,0.0016156884,0.00060536526,0.0588935
23,EBL,2023-04-06 05:45:00-04:00,0.0,0.0,0.0,0.0,0.0014921619,0.0,0.0043738177,0.0016562184,0.0048548356,0.06298235
24,EBL,2023-04-06 06:00:00-04:00,0.00029804837,0.0,0.0,0.0,0.0,0.00029804837,0.0024141837,0.0044921767,0.0063641574,0.080763355
25,EBL,2023-04-06 06:15:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007400557,0.0048823133,0.09635521
26,EBL,2023-04-06 06:30:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001020507,0.10109081
27,EBL,2023-04-06 06:45:00-04:00,0.0002514599,0.0,0.0,0.00052614603,0.0,0.0002514599,7.527089e-05,0.0,0.0025811975,0.1178878
28,EBL,2023-04-06 07:00:00-04:00,0.0004898277,0.0,0.0,0.0,0.0,0.0004898277,0.0,0.0049181953,0.0043171756,0.1209064
29,EBL,2023-04-06 07:15:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,9.6158125e-05,0.009584481,0.0051286127,0.13656458
30,EBL,2023-04-06 07:30:00-04:00,0.0,0.0,0.0,0.0,8.588703e-05,0.0,0.0,0.005226966,0.004957554,0.13891155
31,EBL,2023-04-06 07:45:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.004638495,0.0038052339,0.0034726188,0.14961286
32,EBL,2023-04-06 08:00:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0064786784,0.010076446,0.0,0.16548236
33,EBL,2023-04-06 08:15:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018505815,0.0038502896,0.16793793
34,EBL,2023-04-06 08:30:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002450188,0.0,0.18586423
35,EBL,2023-04-06 08:45:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18554915
36,EBL,2023-04-06 09:00:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013669324,0.0016374136,0.19594313
37,EBL,2023-04-06 09:15:00-04:00,0.0015273232,0.0,0.0,0.0,0.0012729876,0.0015273232,0.009467683,0.0030187396,0.006770733,0.20776133
38,EBL,2023-04-06 09:30:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.004308818,0.0,0.0,0.20876402
39,EBL,2023-04-06 09:45:00-04:00,0.0019397503,0.0,0.0,0.0,0.0,0.0019397503,0.000106221996,0.006266821,0.0025413036,0.2271634
40,EBL,2023-04-06 10:00:00-04:00,0.0072080153,0.0,0.0,0.0,0.0,0.0072080153,0.008446462,0.008734047,0.007620263,0.2520931
41,EBL,2023-04-06 10:15:00-04:00,0.0027675214,0.0,0.0,0.0,0.0,0.0027675214,0.0006463402,0.0055672647,0.011612544,0.25693828
42,EBL,2023-04-06 10:30:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.001248522,0.0,0.0,0.2641455
43,EBL,2023-04-06 10:45:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019509397,0.2663047
44,EBL,2023-04-06 11:00:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018060392,0.010349552,0.28292882
45,EBL,2023-04-06 11:15:00-04:00,0.00037625222,0.0,0.0,0.0,0.0,0.00037625222,0.0,0.0024323098,0.009745272,0.29191187
46,EBL,2023-04-06 11:30:00-04:00,0.0005581832,0.0,0.0,0.0,0.00037631416,0.0005581832,0.0,0.002403324,0.008434819,0.3061124
47,EBL,2023-04-06 11:45:00-04:00,8.5864915e-05,0.0,0.0,0.0013111238,0.0,8.5864915e-05,0.0019313211,0.00012796256,0.019006036,0.3224875
48,EBL,2023-04-06 12:00:00-04:00,0.0,0.0,0.0,0.0,0.00067382795,0.0,0.0056359787,0.0045852745,0.027909402,0.3393601
49,EBL,2023-04-06 12:15:00-04:00,0.0019993482,0.0,0.0,0.0,0.0,0.0019993482,0.0034959791,0.006992954,0.021921847,0.35026738
50,EBL,2023-04-06 12:30:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018563422,0.023327556,0.35392895
51,EBL,2023-04-06 12:45:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02568994,0.36163506
52,EBL,2023-04-06 13:00:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.00012928643,0.0,0.03181511,0.38084635
53,EBL,2023-04-06 13:15:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031370424,0.38190678
54,EBL,2023-04-06 13:30:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03849943,0.40199903
55,EBL,2023-04-06 13:45:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004002954,0.06007387,0.4227566
56,EBL,2023-04-06 14:00:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0019557576,0.0,0.06256753,0.42873737
57,EBL,2023-04-06 14:15:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027350492,0.06271196,0.44598648
58,EBL,2023-04-06 14:30:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064098604,0.4420824
59,EBL,2023-04-06 14:45:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00080831954,0.061943404,0.4546837
60,EBL,2023-04-06 15:00:00-04:00,0.0025310123,0.0,0.0,0.0,0.0,0.0025310123,0.0,0.0,0.08162491,0.4696036
61,EBL,2023-04-06 15:15:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0009822473,0.0,0.08672503,0.47855878
62,EBL,2023-04-06 15:30:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.00030623132,0.005182039,0.084959656,0.5045683
63,EBL,2023-04-06 15:45:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.084702745,0.5027904
64,EBL,2023-04-06 16:00:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.096590154,0.5247853
65,EBL,2023-04-06 16:15:00-04:00,0.000956791,0.0,0.0,0.0,0.0,0.000956791,0.0,0.0,0.109779894,0.5292535
66,EBL,2023-04-06 16:30:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10813508,0.5204659
67,EBL,2023-04-06 16:45:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10322197,0.5383016
68,EBL,2023-04-06 17:00:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12272674,0.55771834
69,EBL,2023-04-06 17:15:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002154158,0.12765978,0.57343996
70,EBL,2023-04-06 17:30:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13376205,0.5831373
71,EBL,2023-04-06 17:45:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1405075,0.57936615
72,EBL,2023-04-06 18:00:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14500614,0.6036248
73,EBL,2023-04-06 18:15:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1401281,0.5990996
74,EBL,2023-04-06 18:30:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15859765,0.60852516
75,EBL,2023-04-06 18:45:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1720329,0.6321359
76,EBL,2023-04-06 19:00:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1758063,0.64754164
77,EBL,2023-04-06 19:15:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17669733,0.65696937
78,EBL,2023-04-06 19:30:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18753184,0.66026294
79,EBL,2023-04-06 19:45:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0045231385,0.0,0.19469182,0.67368907
80,EBL,2023-04-06 20:00:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0010486649,0.00021430664,0.20154324,0.6849747
81,EBL,2023-04-06 20:15:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2027547,0.68459284
82,EBL,2023-04-06 20:30:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0014057589,0.004190809,0.21391615,0.7018209
83,EBL,2023-04-06 20:45:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21720734,0.7080807
84,EBL,2023-04-06 21:00:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2242795,0.7145611
85,EBL,2023-04-06 21:15:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2259967,0.7119432
86,EBL,2023-04-06 21:30:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0026130723,0.0023858831,0.23277849,0.7328931
87,EBL,2023-04-06 21:45:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031813676,0.24200979,0.73848534
88,EBL,2023-04-06 22:00:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008897726,0.25319892,0.7489414
89,EBL,2023-04-06 22:15:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004474938,0.25537324,0.762362
90,EBL,2023-04-06 22:30:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048602773,0.2559435,0.76248217
91,EBL,2023-04-06 22:45:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053096176,0.25902852,0.7743923
92,EBL,2023-04-06 23:00:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011203567,0.27114707,0.7837564
93,EBL,2023-04-06 23:15:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011360841,0.2796186,0.7892175
94,EBL,2023-04-06 23:30:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016727408,0.28538737,0.79919344
95,EBL,2023-04-06 23:45:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016155021,0.2919518,0.8062095
96,EBR,2023-04-06 00:00:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,EBR,2023-04-06 00:15:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0075151077,0.0028942255,0.0038340797,0.008157173
98,EBR,2023-04-06 00:30:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011858499,0.009328435
99,EBR,2023-04-06 00:45:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034954033
100,EBR,2023-04-06 01:00:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006833598
101,EBR,2023-04-06 01:15:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057301186,0.0065930085,0.005357643
102,EBR,2023-04-06 01:30:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006850224,0.008319695
103,EBR,2023-04-06 01:45:00-04:00,0.005078514,0.0,0.0,0.0045458144,0.0022245033,0.005078514,0.0043311054,0.0054165497,0.009028277,0.0139770415
104,EBR,2023-04-06 02:00:00-04:00,0.00083936413,0.0,0.0,0.0,0.0,0.00083936413,0.0047634616,0.009526881,0.009182345,0.017838828
105,EBR,2023-04-06 02:15:00-04:00,0.005088217,0.0,0.0,0.002105286,0.0032378114,0.005088217,0.007542118,0.0031619717,0.01086314,0.018337028
106,EBR,2023-04-06 02:30:00-04:00,0.003237999,0.0,0.0,0.0,0.0044948994,0.003237999,0.0072351336,0.011142774,0.007977014,0.0124096405
107,EBR,2023-04-06 02:45:00-04:00,0.00014939893,0.0,0.0,0.0036019129,0.0018805418,0.00014939893,0.006932862,0.010124492,0.0060583325,0.01604268
108,EBR,2023-04-06 03:00:00-04:00,0.0,0.0,0.0,0.0,0.00182469,0.0,0.003256787,0.010089314,0.0047454173,0.023228765
109,EBR,2023-04-06 03:15:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.00069976086,0.0022332515,0.0,0.026862223
110,EBR,2023-04-06 03:30:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016224119,0.010487034,0.02272501
111,EBR,2023-04-06 03:45:00-04:00,0.0,0.0,0.0,0.0,0.00088703976,0.0,0.0015769105,0.006461164,0.0063562375,0.02800208
112,EBR,2023-04-06 04:00:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010686184,0.008466943,0.017464291
113,EBR,2023-04-06 04:15:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014889474,0.015046016
114,EBR,2023-04-06 04:30:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0047728242,0.003730274,0.005229851,0.027870951
115,EBR,2023-04-06 04:45:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.007224516,0.010097282,0.010129587,0.054742735
116,EBR,2023-04-06 05:00:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0014003037,0.0035428763,0.014090625,0.04879814
117,EBR,2023-04-06 05:15:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005833213,0.0,0.049278695
118,EBR,2023-04-06 05:30:00-04:00,0.0,0.0,0.0,0.0,0.0017410812,0.0,0.0,0.0016156884,0.00060536526,0.0588935
119,EBR,2023-04-06 05:45:00-04:00,0.0,0.0,0.0,0.0,0.0014921619,0.0,0.0043738177,0.0016562184,0.0048548356,0.06298235
120,EBR,2023-04-06 06:00:00-04:00,0.00029804837,0.0,0.0,0.0,0.0,0.00029804837,0.0024141837,0.0044921767,0.0063641574,0.080763355
121,EBR,2023-04-06 06:15:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007400557,0.0048823133,0.09635521
122,EBR,2023-04-06 06:30:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001020507,0.10109081
123,EBR,2023-04-06 06:45:00-04:00,0.0002514599,0.0,0.0,0.00052614603,0.0,0.0002514599,7.527089e-05,0.0,0.0025811975,0.1178878
124,EBR,2023-04-06 07:00:00-04:00,0.0004898277,0.0,0.0,0.0,0.0,0.0004898277,0.0,0.0049181953,0.0043171756,0.1209064
125,EBR,2023-04-06 07:15:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,9.6158125e-05,0.009584481,0.0051286127,0.13656458
126,EBR,2023-04-06 07:30:00-04:00,0.0,0.0,0.0,0.0,8.588703e-05,0.0,0.0,0.005226966,0.004957554,0.13891155
127,EBR,2023-04-06 07:45:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.004638495,0.0038052339,0.0034726188,0.14961286
128,EBR,2023-04-06 08:00:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0064786784,0.010076446,0.0,0.16548236
129,EBR,2023-04-06 08:15:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018505815,0.0038502896,0.16793793
130,EBR,2023-04-06 08:30:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002450188,0.0,0.18586423
131,EBR,2023-04-06 08:45:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18554915
132,EBR,2023-04-06 09:00:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013669324,0.0016374136,0.19594313
133,EBR,2023-04-06 09:15:00-04:00,0.0015273232,0.0,0.0,0.0,0.0012729876,0.0015273232,0.009467683,0.0030187396,0.006770733,0.20776133
134,EBR,2023-04-06 09:30:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.004308818,0.0,0.0,0.20876402
135,EBR,2023-04-06 09:45:00-04:00,0.0019397503,0.0,0.0,0.0,0.0,0.0019397503,0.000106221996,0.006266821,0.0025413036,0.2271634
136,EBR,2023-04-06 10:00:00-04:00,0.0072080153,0.0,0.0,0.0,0.0,0.0072080153,0.008446462,0.008734047,0.007620263,0.2520931
137,EBR,2023-04-06 10:15:00-04:00,0.0027675214,0.0,0.0,0.0,0.0,0.0027675214,0.0006463402,0.0055672647,0.011612544,0.25693828
138,EBR,2023-04-06 10:30:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.001248522,0.0,0.0,0.2641455
139,EBR,2023-04-06 10:45:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019509397,0.2663047
140,EBR,2023-04-06 11:00:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018060392,0.010349552,0.28292882
141,EBR,2023-04-06 11:15:00-04:00,0.00037625222,0.0,0.0,0.0,0.0,0.00037625222,0.0,0.0024323098,0.009745272,0.29191187
142,EBR,2023-04-06 11:30:00-04:00,0.0005581832,0.0,0.0,0.0,0.00037631416,0.0005581832,0.0,0.002403324,0.008434819,0.3061124
143,EBR,2023-04-06 11:45:00-04:00,8.5864915e-05,0.0,0.0,0.0013111238,0.0,8.5864915e-05,0.0019313211,0.00012796256,0.019006036,0.3224875
144,EBR,2023-04-06 12:00:00-04:00,0.0,0.0,0.0,0.0,0.00067382795,0.0,0.0056359787,0.0045852745,0.027909402,0.3393601
145,EBR,2023-04-06 12:15:00-04:00,0.0019993482,0.0,0.0,0.0,0.0,0.0019993482,0.0034959791,0.006992954,0.021921847,0.35026738
146,EBR,2023-04-06 12:30:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018563422,0.023327556,0.35392895
147,EBR,2023-04-06 12:45:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02568994,0.36163506
148,EBR,2023-04-06 13:00:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.00012928643,0.0,0.03181511,0.38084635
149,EBR,2023-04-06 13:15:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031370424,0.38190678
150,EBR,2023-04-06 13:30:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03849943,0.40199903
151,EBR,2023-04-06 13:45:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004002954,0.06007387,0.4227566
152,EBR,2023-04-06 14:00:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0019557576,0.0,0.06256753,0.42873737
153,EBR,2023-04-06 14:15:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027350492,0.06271196,0.44598648
154,EBR,2023-04-06 14:30:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064098604,0.4420824
155,EBR,2023-04-06 14:45:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00080831954,0.061943404,0.4546837
156,EBR,2023-04-06 15:00:00-04:00,0.0025310123,0.0,0.0,0.0,0.0,0.0025310123,0.0,0.0,0.08162491,0.4696036
157,EBR,2023-04-06 15:15:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0009822473,0.0,0.08672503,0.47855878
158,EBR,2023-04-06 15:30:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.00030623132,0.005182039,0.084959656,0.5045683
159,EBR,2023-04-06 15:45:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.084702745,0.5027904
160,EBR,2023-04-06 16:00:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.096590154,0.5247853
161,EBR,2023-04-06 16:15:00-04:00,0.000956791,0.0,0.0,0.0,0.0,0.000956791,0.0,0.0,0.109779894,0.5292535
162,EBR,2023-04-06 16:30:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10813508,0.5204659
163,EBR,2023-04-06 16:45:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10322197,0.5383016
164,EBR,2023-04-06 17:00:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12272674,0.55771834
165,EBR,2023-04-06 17:15:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002154158,0.12765978,0.57343996
166,EBR,2023-04-06 17:30:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13376205,0.5831373
167,EBR,2023-04-06 17:45:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1405075,0.57936615
168,EBR,2023-04-06 18:00:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14500614,0.6036248
169,EBR,2023-04-06 18:15:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1401281,0.5990996
170,EBR,2023-04-06 18:30:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15859765,0.60852516
171,EBR,2023-04-06 18:45:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1720329,0.6321359
172,EBR,2023-04-06 19:00:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1758063,0.64754164
173,EBR,2023-04-06 19:15:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17669733,0.65696937
174,EBR,2023-04-06 19:30:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18753184,0.66026294
175,EBR,2023-04-06 19:45:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0045231385,0.0,0.19469182,0.67368907
176,EBR,2023-04-06 20:00:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0010486649,0.00021430664,0.20154324,0.6849747
177,EBR,2023-04-06 20:15:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2027547,0.68459284
178,EBR,2023-04-06 20:30:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0014057589,0.004190809,0.21391615,0.7018209
179,EBR,2023-04-06 20:45:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21720734,0.7080807
180,EBR,2023-04-06 21:00:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2242795,0.7145611
181,EBR,2023-04-06 21:15:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2259967,0.7119432
182,EBR,2023-04-06 21:30:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0026130723,0.0023858831,0.23277849,0.7328931
183,EBR,2023-04-06 21:45:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031813676,0.24200979,0.73848534
184,EBR,2023-04-06 22:00:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008897726,0.25319892,0.7489414
185,EBR,2023-04-06 22:15:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004474938,0.25537324,0.762362
186,EBR,2023-04-06 22:30:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048602773,0.2559435,0.76248217
187,EBR,2023-04-06 22:45:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053096176,0.25902852,0.7743923
188,EBR,2023-04-06 23:00:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011203567,0.27114707,0.7837564
189,EBR,2023-04-06 23:15:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011360841,0.2796186,0.7892175
190,EBR,2023-04-06 23:30:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016727408,0.28538737,0.79919344
191,EBR,2023-04-06 23:45:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016155021,0.2919518,0.8062095
192,EBT,2023-04-06 00:00:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
