,Movement,Time_in,timesfm,timesfm-q-0.1,timesfm-q-0.2,timesfm-q-0.3,timesfm-q-0.4,timesfm-q-0.5,timesfm-q-0.6,timesfm-q-0.7,timesfm-q-0.8,timesfm-q-0.9
163,EBR,2023-04-06 16:45:00-04:00,0.008913076,0.0,0.0,0.008334404,0.009545425,0.008913076,0.017088866,0.021154664,0.31864062,1.362376
164,EBR,2023-04-06 17:00:00-04:00,0.010357551,0.0,0.0050617927,0.0013587484,5.9479848e-05,0.010357551,0.0069168224,0.015781838,0.3459701,1.3923405
165,EBR,2023-04-06 17:15:00-04:00,0.006106194,0.0,0.005664502,0.0,0.0021637315,0.006106194,0.0024931575,0.027690804,0.3613756,1.4238857
166,EBR,2023-04-06 17:30:00-04:00,0.012821227,0.0,0.0038343866,0.00292962,0.0035477509,0.012821227,0.010879912,0.02052856,0.38420472,1.4450461
167,EBR,2023-04-06 17:45:00-04:00,0.015231741,0.0,0.011782456,0.0013642958,0.0056058737,0.015231741,0.015822392,0.024537511,0.38763443,1.4580805
168,EBR,2023-04-06 18:00:00-04:00,0.017077707,0.002972343,0.011357911,0.014844902,0.01715321,0.017077707,0.015998634,0.026768744,0.4218938,1.5134361
169,EBR,2023-04-06 18:15:00-04:00,0.0031006676,0.0,0.0044764075,0.0013605037,0.00012128241,0.0031006676,0.012690917,0.020239646,0.4127819,1.5115656
170,EBR,2023-04-06 18:30:00-04:00,0.0058516534,0.0,0.0014899273,0.0,0.0007312879,0.0058516534,0.006975087,0.014878169,0.43875566,1.534484
171,EBR,2023-04-06 18:45:00-04:00,0.0034504575,0.0,0.0,0.0,0.0,0.0034504575,0.006989292,0.014623932,0.45733935,1.5711058
172,EBR,2023-04-06 19:00:00-04:00,0.010647267,0.008721167,0.011063346,0.011082497,0.0012839257,0.010647267,0.013080967,0.025757106,0.48327932,1.6191375
173,EBR,2023-04-06 19:15:00-04:00,0.007899374,0.0,0.004918327,7.330999e-05,0.0058882693,0.007899374,0.011407072,0.028526211,0.48710072,1.6413143
174,EBR,2023-04-06 19:30:00-04:00,0.004335708,0.0053072535,0.0,0.002816193,0.0,0.004335708,0.003986003,0.022000225,0.50322455,1.6544559
175,EBR,2023-04-06 19:45:00-04:00,0.008682409,0.0,0.0,0.0,0.0,0.008682409,0.010159664,0.019416714,0.5053981,1.6540946
176,EBR,2023-04-06 20:00:00-04:00,0.004426063,0.0,0.004569904,0.0,0.0,0.004426063,0.011592609,0.03332546,0.53086936,1.6955228
177,EBR,2023-04-06 20:15:00-04:00,0.00083377026,0.0,0.0,0.0,0.0007708967,0.00083377026,0.0019281213,0.024257572,0.5403926,1.7038643
178,EBR,2023-04-06 20:30:00-04:00,0.008857237,0.0,0.0,0.0018599712,4.910375e-05,0.008857237,0.013953369,0.03215123,0.5589448,1.7482687
179,EBR,2023-04-06 20:45:00-04:00,0.0011743056,0.0,0.0,0.0,0.0,0.0011743056,0.012246703,0.029820338,0.5847906,1.7611041
180,EBR,2023-04-06 21:00:00-04:00,0.011935624,0.0,0.0013376654,0.010520451,0.0027280834,0.011935624,0.009128857,0.025759421,0.5885724,1.77402
181,EBR,2023-04-06 21:15:00-04:00,0.010844754,0.004742218,0.0039152526,0.0036229477,0.008695057,0.010844754,0.0134962965,0.027160589,0.589942,1.7795713
182,EBR,2023-04-06 21:30:00-04:00,0.016025275,0.005167006,0.0071155494,0.006356652,0.015380364,0.016025275,0.023826364,0.047499187,0.6102467,1.8161546
183,EBR,2023-04-06 21:45:00-04:00,0.012250001,0.0,0.0067002582,0.0014105232,0.010816753,0.012250001,0.014640724,0.050272003,0.6492898,1.8360219
184,EBR,2023-04-06 22:00:00-04:00,0.0144167915,0.0,0.004762586,0.0,0.010020004,0.0144167915,0.020687668,0.054659493,0.67203563,1.86724
185,EBR,2023-04-06 22:15:00-04:00,0.007887334,0.0,0.0,0.0,0.0,0.007887334,0.014628813,0.05192233,0.6773081,1.895947
186,EBR,2023-04-06 22:30:00-04:00,0.0,0.0,0.0,0.0,0.0016647028,0.0,0.0075207036,0.058647037,0.6805656,1.8963923
187,EBR,2023-04-06 22:45:00-04:00,0.0009782149,0.0,0.0,0.0,0.0,0.0009782149,0.008701691,0.052002463,0.68364125,1.9189013
188,EBR,2023-04-06 23:00:00-04:00,0.007831737,0.0,0.0,0.001084269,0.0056432635,0.007831737,0.01260462,0.05716704,0.7034412,1.9176605
189,EBR,2023-04-06 23:15:00-04:00,0.0115608405,0.0,0.0,0.00087001966,0.0,0.0115608405,0.016010098,0.06529341,0.7200722,1.9293574
190,EBR,2023-04-06 23:30:00-04:00,0.008955772,0.0002084109,0.0072935517,0.0028956812,0.010488118,0.008955772,0.023145694,0.080305465,0.74353737,1.9585811
191,EBR,2023-04-06 23:45:00-04:00,0.014711288,0.0,0.0,0.0,0.0030225348,0.014711288,0.016894957,0.07544233,0.75760216,1.9574705
192,EBT,2023-04-06 00:00:00-04:00,0.0064289994,0.0,0.0,0.0026615472,0.0024990067,0.0064289994,0.010987054,0.014471035,0.023805179,0.030428387
193,EBT,2023-04-06 00:15:00-04:00,0.006021325,0.0,0.00469481,0.0036608097,0.006000469,0.006021325,0.01577822,0.015575636,0.015412398,0.028275046
194,EBT,2023-04-06 00:30:00-04:00,0.010966946,0.0,0.0,0.0013583493,0.0074211317,0.010966946,0.017198496,0.010703852,0.01679463,0.031579994
195,EBT,2023-04-06 00:45:00-04:00,0.004726234,0.0,0.0,0.0,0.00018150266,0.004726234,0.010789781,0.014364195,0.011105778,0.026577383
196,EBT,2023-04-06 01:00:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.011548417,0.012443258,0.016385281,0.02977546
197,EBT,2023-04-06 01:15:00-04:00,0.0040561287,0.0,0.0,0.0,0.0038893125,0.0040561287,0.015488103,0.02288885,0.02762388,0.04390578
198,EBT,2023-04-06 01:30:00-04:00,0.011396786,0.0,0.0,0.0008895686,0.005261504,0.011396786,0.01870218,0.022346504,0.034519415,0.04933934
199,EBT,2023-04-06 01:45:00-04:00,0.012322251,0.0,0.002048723,0.0013895351,0.009853173,0.012322251,0.015457383,0.018572379,0.023058154,0.04202097
200,EBT,2023-04-06 02:00:00-04:00,0.0054114936,0.0,0.0019140206,0.0,0.003984547,0.0054114936,0.015327893,0.014868598,0.013211813,0.039948843
201,EBT,2023-04-06 02:15:00-04:00,0.017582012,0.004201356,0.006423188,0.010417126,0.01114866,0.017582012,0.016214123,0.01474474,0.019508375,0.03762456
202,EBT,2023-04-06 02:30:00-04:00,0.016273163,0.008505181,0.010375964,0.0075510056,0.01792898,0.016273163,0.019596199,0.016890902,0.022959119,0.04301221
203,EBT,2023-04-06 02:45:00-04:00,0.0067724865,0.0008015981,0.00080527924,0.004393503,0.007045213,0.0067724865,0.015799183,0.014270543,0.01984668,0.051057875
204,EBT,2023-04-06 03:00:00-04:00,0.010387992,0.0026907958,0.009002093,0.016244333,0.014070987,0.010387992,0.023038128,0.02717829,0.026808456,0.066016346
205,EBT,2023-04-06 03:15:00-04:00,0.014644381,0.0,0.006104153,0.003773544,0.016792122,0.014644381,0.022038251,0.017932292,0.022752512,0.075832196
206,EBT,2023-04-06 03:30:00-04:00,0.01734771,0.0,6.451609e-05,0.0021012514,0.011143292,0.01734771,0.021120632,0.018131185,0.032175332,0.079422675
207,EBT,2023-04-06 03:45:00-04:00,0.012565319,0.00036382023,0.0,0.003938078,0.015393032,0.012565319,0.017782487,0.015663518,0.02419279,0.077244915
208,EBT,2023-04-06 04:00:00-04:00,0.016992226,0.0,0.005923652,0.009907867,0.015704175,0.016992226,0.019459967,0.015329769,0.02692404,0.09191151
209,EBT,2023-04-06 04:15:00-04:00,0.014555283,0.0,0.008771628,0.009592924,0.0064639845,0.014555283,0.017757557,0.012773923,0.027808934,0.09606198
210,EBT,2023-04-06 04:30:00-04:00,0.014226588,0.0,0.0,0.006803577,0.012898937,0.014226588,0.024861092,0.021810485,0.030034497,0.11773796
211,EBT,2023-04-06 04:45:00-04:00,0.0076635177,0.0,0.004930866,0.0,0.00718084,0.0076635177,0.020940484,0.022176221,0.03416607,0.14592569
212,EBT,2023-04-06 05:00:00-04:00,0.009558397,0.0,0.0,0.003988935,0.004859325,0.009558397,0.013847117,0.009455769,0.02191433,0.13607205
213,EBT,2023-04-06 05:15:00-04:00,0.0022108718,0.0,0.0,0.0,0.0016514212,0.0022108718,0.010215808,0.01380977,0.007507932,0.141067
214,EBT,2023-04-06 05:30:00-04:00,0.008988727,0.0017486995,0.0009140807,0.0016119252,0.007936593,0.008988727,0.009905653,0.0087671485,0.015436445,0.16427857
215,EBT,2023-04-06 05:45:00-04:00,0.006871968,0.0,0.0,0.0038664306,0.0061336546,0.006871968,0.0064137913,0.007662759,0.008078981,0.16472459
216,EBT,2023-04-06 06:00:00-04:00,0.012615064,0.005131008,0.0016112201,0.002632433,0.007295485,0.012615064,0.007112229,0.008302791,0.019719113,0.21506377
217,EBT,2023-04-06 06:15:00-04:00,0.0072524245,0.0,0.002300396,0.003559018,0.0062170783,0.0072524245,0.011268524,0.003149323,0.015279843,0.25317076
218,EBT,2023-04-06 06:30:00-04:00,0.006366372,0.0,0.0010619244,0.002445803,0.0044110096,0.006366372,0.010237196,0.011267261,0.016540969,0.28155014
219,EBT,2023-04-06 06:45:00-04:00,0.013859951,0.0,0.01001513,0.0058116172,0.008888325,0.013859951,0.014952151,0.014090601,0.022709163,0.31715304
220,EBT,2023-04-06 07:00:00-04:00,0.008789952,0.0,0.005167687,0.0020136565,0.007432194,0.008789952,0.011238339,0.01732194,0.027727908,0.33591044
221,EBT,2023-04-06 07:15:00-04:00,0.010692874,0.0,0.0,0.0,0.009462606,0.010692874,0.0074301795,0.019331021,0.019314896,0.350651
222,EBT,2023-04-06 07:30:00-04:00,0.00668556,0.0,0.0,0.0,0.007865919,0.00668556,0.002857973,0.0118189445,0.024923116,0.36765903
223,EBT,2023-04-06 07:45:00-04:00,0.0131345615,0.0,0.0,0.004731202,0.004793676,0.0131345615,0.017092288,0.0143466005,0.028418615,0.39748698
224,EBT,2023-04-06 08:00:00-04:00,0.01137633,0.0,0.001602273,0.006143066,0.009215043,0.01137633,0.02472414,0.027653169,0.02853876,0.44093105
225,EBT,2023-04-06 08:15:00-04:00,0.0028385487,0.0,0.0,0.0,0.00050521235,0.0028385487,0.006405211,0.010317341,0.029976923,0.444822
226,EBT,2023-04-06 08:30:00-04:00,0.0031613098,0.0,0.0,0.0,0.0,0.0031613098,0.010288744,0.011163879,0.031124339,0.5029519
227,EBT,2023-04-06 08:45:00-04:00,0.006090716,0.0,0.0,0.0034901546,0.003537389,0.006090716,0.01090925,0.014332382,0.027935445,0.5092306
228,EBT,2023-04-06 09:00:00-04:00,0.015018067,0.0,0.0063613635,0.003903605,0.009460502,0.015018067,0.01610476,0.02304487,0.04317617,0.5332381
229,EBT,2023-04-06 09:15:00-04:00,0.019987738,0.0,0.0014783465,0.006533242,0.01564831,0.019987738,0.020014878,0.022176282,0.03737558,0.55566853
230,EBT,2023-04-06 09:30:00-04:00,0.0154470075,0.0,0.0,0.0096152825,0.015822962,0.0154470075,0.017458143,0.018947069,0.037410103,0.5691124
231,EBT,2023-04-06 09:45:00-04:00,0.015881658,0.0,0.0009574392,0.008474711,0.0039041874,0.015881658,0.01607534,0.020173047,0.041426282,0.60140365
232,EBT,2023-04-06 10:00:00-04:00,0.0173958,0.0,0.0016987973,0.0,0.00958258,0.0173958,0.012554457,0.02121654,0.03353641,0.6337711
233,EBT,2023-04-06 10:15:00-04:00,0.010172566,0.0,0.0,0.00092304766,0.0066381325,0.010172566,0.012861273,0.008655765,0.037416227,0.6432619
234,EBT,2023-04-06 10:30:00-04:00,0.0070363637,0.0,0.001200798,0.0101624355,0.0104858335,0.0070363637,0.013031077,0.011659332,0.042882264,0.6792702
235,EBT,2023-04-06 10:45:00-04:00,0.012397105,0.0,0.0024820315,0.0,0.0054034386,0.012397105,0.0054893875,0.009505538,0.03726396,0.69231457
236,EBT,2023-04-06 11:00:00-04:00,0.011469587,0.0012813341,0.007921962,0.005311473,0.008828253,0.011469587,0.007021872,0.0072322576,0.035757404,0.70816183
237,EBT,2023-04-06 11:15:00-04:00,0.013021186,0.010524588,0.0089378655,0.008351345,0.0049057296,0.013021186,0.008152578,0.009029044,0.03992687,0.7416537
238,EBT,2023-04-06 11:30:00-04:00,0.01507682,0.0,0.0068230378,9.819213e-05,0.009281258,0.01507682,0.007155142,0.007164955,0.050945662,0.77323514
239,EBT,2023-04-06 11:45:00-04:00,0.009622408,0.002707499,0.0063390005,0.012814222,0.013635248,0.009622408,0.01057763,0.011350671,0.072540134,0.81023276
240,EBT,2023-04-06 12:00:00-04:00,0.008564059,0.0,0.007149958,0.0,0.0046710647,0.008564059,0.011840174,0.0078076436,0.07458538,0.8470641
241,EBT,2023-04-06 12:15:00-04:00,0.005053616,0.0,0.0,0.0,0.0,0.005053616,0.0,0.00026308978,0.0628423,0.86354893
242,EBT,2023-04-06 12:30:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0009304257,0.00043698377,0.0836813,0.87694824
243,EBT,2023-04-06 12:45:00-04:00,0.0,0.0,0.0006036088,0.0,0.0,0.0,0.0,0.0019292058,0.09309495,0.91588765
244,EBT,2023-04-06 13:00:00-04:00,0.0030963412,0.0,0.0090907235,0.003964307,0.0,0.0030963412,0.009726837,0.008791535,0.12125412,0.96854275
245,EBT,2023-04-06 13:15:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033068038,0.11820797,0.9791066
246,EBT,2023-04-06 13:30:00-04:00,0.0041346936,0.0,0.00012663461,0.0,0.0065802587,0.0041346936,0.007549006,0.010035198,0.13982153,1.0172966
247,EBT,2023-04-06 13:45:00-04:00,0.015862834,0.0,0.0,0.0,0.0064354176,0.015862834,0.005873167,0.017218696,0.1776022,1.0546569
248,EBT,2023-04-06 14:00:00-04:00,0.00013219821,0.0,0.004641089,0.0,0.0,0.00013219821,0.011145633,0.016088992,0.182286,1.076812
249,EBT,2023-04-06 14:15:00-04:00,0.0044275606,0.008084068,0.0038889109,0.0020794927,0.0020774265,0.0044275606,0.0,0.008951646,0.1803361,1.1015477
250,EBT,2023-04-06 14:30:00-04:00,0.0074323015,0.0,0.006785471,0.0028457122,0.009506914,0.0074323015,0.000552482,0.010975089,0.1975215,1.1210122
251,EBT,2023-04-06 14:45:00-04:00,0.0077188076,0.0,0.005366452,0.0,0.0,0.0077188076,0.013595803,0.010220816,0.20669734,1.1482965
252,EBT,2023-04-06 15:00:00-04:00,0.012737993,0.0,0.00060919614,0.0,0.00015013636,0.012737993,0.010049391,0.014120489,0.24211317,1.1790442
253,EBT,2023-04-06 15:15:00-04:00,0.006109715,0.0,0.0017841868,0.0029250248,0.006160974,0.006109715,0.015856944,0.015310274,0.23783275,1.2033405
254,EBT,2023-04-06 15:30:00-04:00,0.0179561,0.0,0.008743277,0.0074685174,0.017475793,0.0179561,0.023144232,0.029606165,0.26122218,1.2491794
255,EBT,2023-04-06 15:45:00-04:00,0.00986878,0.0,0.0,0.0,0.0034887309,0.00986878,0.009409586,0.015368985,0.27487117,1.2597754
256,EBT,2023-04-06 16:00:00-04:00,0.008830821,0.0,0.0,0.0044460925,0.0015435715,0.008830821,0.012013789,0.022153147,0.2864811,1.3044555
257,EBT,2023-04-06 16:15:00-04:00,0.020236673,0.0,0.0012388183,0.003356847,0.011593591,0.020236673,0.01415827,0.02495588,0.31706378,1.3380624
258,EBT,2023-04-06 16:30:00-04:00,0.017209962,0.0,0.0013741972,0.0006138695,0.009797638,0.017209962,0.017838107,0.02722656,0.31877115,1.3390981
259,EBT,2023-04-06 16:45:00-04:00,0.008913076,0.0,0.0,0.008334404,0.009545425,0.008913076,0.017088866,0.021154664,0.31864062,1.362376
260,EBT,2023-04-06 17:00:00-04:00,0.010357551,0.0,0.0050617927,0.0013587484,5.9479848e-05,0.010357551,0.0069168224,0.015781838,0.3459701,1.3923405
261,EBT,2023-04-06 17:15:00-04:00,0.006106194,0.0,0.005664502,0.0,0.0021637315,0.006106194,0.0024931575,0.027690804,0.3613756,1.4238857
262,EBT,2023-04-06 17:30:00-04:00,0.012821227,0.0,0.0038343866,0.00292962,0.0035477509,0.012821227,0.010879912,0.02052856,0.38420472,1.4450461
263,EBT,2023-04-06 17:45:00-04:00,0.015231741,0.0,0.011782456,0.0013642958,0.0056058737,0.015231741,0.015822392,0.024537511,0.38763443,1.4580805
264,EBT,2023-04-06 18:00:00-04:00,0.017077707,0.002972343,0.011357911,0.014844902,0.01715321,0.017077707,0.015998634,0.026768744,0.4218938,1.5134361
265,EBT,2023-04-06 18:15:00-04:00,0.0031006676,0.0,0.0044764075,0.0013605037,0.00012128241,0.0031006676,0.012690917,0.020239646,0.4127819,1.5115656
266,EBT,2023-04-06 18:30:00-04:00,0.0058516534,0.0,0.0014899273,0.0,0.0007312879,0.0058516534,0.006975087,0.014878169,0.43875566,1.534484
267,EBT,2023-04-06 18:45:00-04:00,0.0034504575,0.0,0.0,0.0,0.0,0.0034504575,0.006989292,0.014623932,0.45733935,1.5711058
268,EBT,2023-04-06 19:00:00-04:00,0.010647267,0.008721167,0.011063346,0.011082497,0.0012839257,0.010647267,0.013080967,0.025757106,0.48327932,1.6191375
269,EBT,2023-04-06 19:15:00-04:00,0.007899374,0.0,0.004918327,7.330999e-05,0.0058882693,0.007899374,0.011407072,0.028526211,0.48710072,1.6413143
270,EBT,2023-04-06 19:30:00-04:00,0.004335708,0.0053072535,0.0,0.002816193,0.0,0.004335708,0.003986003,0.022000225,0.50322455,1.6544559
271,EBT,2023-04-06 19:45:00-04:00,0.008682409,0.0,0.0,0.0,0.0,0.008682409,0.010159664,0.019416714,0.5053981,1.6540946
272,EBT,2023-04-06 20:00:00-04:00,0.004426063,0.0,0.004569904,0.0,0.0,0.004426063,0.011592609,0.03332546,0.53086936,1.6955228
273,EBT,2023-04-06 20:15:00-04:00,0.00083377026,0.0,0.0,0.0,0.0007708967,0.00083377026,0.0019281213,0.024257572,0.5403926,1.7038643
274,EBT,2023-04-06 20:30:00-04:00,0.008857237,0.0,0.0,0.0018599712,4.910375e-05,0.008857237,0.013953369,0.03215123,0.5589448,1.7482687
275,EBT,2023-04-06 20:45:00-04:00,0.0011743056,0.0,0.0,0.0,0.0,0.0011743056,0.012246703,0.029820338,0.5847906,1.7611041
276,EBT,2023-04-06 21:00:00-04:00,0.011935624,0.0,0.0013376654,0.010520451,0.0027280834,0.011935624,0.009128857,0.025759421,0.5885724,1.77402
277,EBT,2023-04-06 21:15:00-04:00,0.010844754,0.004742218,0.0039152526,0.0036229477,0.008695057,0.010844754,0.0134962965,0.027160589,0.589942,1.7795713
278,EBT,2023-04-06 21:30:00-04:00,0.016025275,0.005167006,0.0071155494,0.006356652,0.015380364,0.016025275,0.023826364,0.047499187,0.6102467,1.8161546
279,EBT,2023-04-06 21:45:00-04:00,0.012250001,0.0,0.0067002582,0.0014105232,0.010816753,0.012250001,0.014640724,0.050272003,0.6492898,1.8360219
280,EBT,2023-04-06 22:00:00-04:00,0.0144167915,0.0,0.004762586,0.0,0.010020004,0.0144167915,0.020687668,0.054659493,0.67203563,1.86724
281,EBT,2023-04-06 22:15:00-04:00,0.007887334,0.0,0.0,0.0,0.0,0.007887334,0.014628813,0.05192233,0.6773081,1.895947
282,EBT,2023-04-06 22:30:00-04:00,0.0,0.0,0.0,0.0,0.0016647028,0.0,0.0075207036,0.058647037,0.6805656,1.8963923
283,EBT,2023-04-06 22:45:00-04:00,0.0009782149,0.0,0.0,0.0,0.0,0.0009782149,0.008701691,0.052002463,0.68364125,1.9189013
284,EBT,2023-04-06 23:00:00-04:00,0.007831737,0.0,0.0,0.001084269,0.0056432635,0.007831737,0.01260462,0.05716704,0.7034412,1.9176605
285,EBT,2023-04-06 23:15:00-04:00,0.0115608405,0.0,0.0,0.00087001966,0.0,0.0115608405,0.016010098,0.06529341,0.7200722,1.9293574
286,EBT,2023-04-06 23:30:00-04:00,0.008955772,0.0002084109,0.0072935517,0.0028956812,0.010488118,0.008955772,0.023145694,0.080305465,0.74353737,1.9585811
287,EBT,2023-04-06 23:45:00-04:00,0.014711288,0.0,0.0,0.0,0.0030225348,0.014711288,0.016894957,0.07544233,0.75760216,1.9574705
288,NBL,2023-04-06 00:00:00-04:00,2.9877143,0.0,0.5785419,1.527106,2.3584895,2.9877143,3.7230468,5.13113,6.1203685,8.160027
289,NBL,2023-04-06 00:15:00-04:00,2.7823253,0.0,0.5529449,1.5900183,1.996396,2.7823253,3.8404143,4.837714,6.294164,8.325523
290,NBL,2023-04-06 00:30:00-04:00,3.1963909,0.0,0.9395156,1.6540155,2.2718298,3.1963909,3.959839,5.259922,6.4656234,8.914896
291,NBL,2023-04-06 00:45:00-04:00,3.063191,0.0,0.73397374,1.6617218,2.1133492,3.063191,4.0909953,5.2509785,6.9018073,9.391982
292,NBL,2023-04-06 01:00:00-04:00,2.860617,0.0,0.577361,1.3507911,2.1531515,2.860617,3.8730066,5.2169905,6.7272058,9.620782
293,NBL,2023-04-06 01:15:00-04:00,2.892767,0.0,0.592983,1.3104336,1.977368,2.892767,3.8621073,5.2051196,6.961268,9.838683
294,NBL,2023-04-06 01:30:00-04:00,2.8233256,0.0,0.28318167,1.2057841,1.9028058,2.8233256,4.05046,5.4192324,7.055203,10.332406
295,NBL,2023-04-06 01:45:00-04:00,3.1258016,0.0,0.121130586,1.060198,2.0699065,3.1258016,4.0304046,5.458002,7.4951825,10.392863
296,NBL,2023-04-06 02:00:00-04:00,3.2721176,0.0,0.23302019,1.3198742,2.1379852,3.2721176,4.19629,5.9566483,7.710398,10.849139
297,NBL,2023-04-06 02:15:00-04:00,3.273539,0.0,0.5051162,1.4434003,2.4044669,3.273539,4.5303874,5.902736,8.126108,10.772982
298,NBL,2023-04-06 02:30:00-04:00,3.1840734,0.0,0.32263386,1.4837438,2.1832714,3.1840734,4.402076,6.033283,7.84672,10.922169
299,NBL,2023-04-06 02:45:00-04:00,3.4547298,0.0,0.58264303,1.6400291,2.316211,3.4547298,4.622433,6.11131,8.143703,11.259416
300,NBL,2023-04-06 03:00:00-04:00,3.4098892,0.0,0.4986936,1.6300153,2.516778,3.4098892,4.7618003,6.348351,7.9846973,11.393144
301,NBL,2023-04-06 03:15:00-04:00,3.3659468,0.0,0.40882254,1.4443085,2.148472,3.3659468,4.5708838,6.0165305,8.106661,11.291355
302,NBL,2023-04-06 03:30:00-04:00,3.368945,0.0,0.42774308,1.6155547,2.0904138,3.368945,4.5342274,6.03656,8.113518,11.446261
303,NBL,2023-04-06 03:45:00-04:00,3.1953218,0.0,0.386258,1.1609583,2.1664214,3.1953218,4.6371803,6.222946,8.228418,11.624254
304,NBL,2023-04-06 04:00:00-04:00,3.8039076,0.0,0.48116982,1.4353256,2.4483993,3.8039076,4.912549,6.8159094,9.053653,12.585336
305,NBL,2023-04-06 04:15:00-04:00,3.4475894,0.0,0.30860817,1.4180975,2.0977688,3.4475894,4.826515,6.72479,8.9698715,12.812704
306,NBL,2023-04-06 04:30:00-04:00,3.4382381,0.0,0.2725774,1.3466989,2.1790128,3.4382381,4.7515054,6.517652,8.731333,12.878952
307,NBL,2023-04-06 04:45:00-04:00,3.3349853,0.0,0.09667683,1.3264234,2.2129574,3.3349853,4.842437,6.5385103,9.0791,13.023824
308,NBL,2023-04-06 05:00:00-04:00,3.8269243,0.0,0.6642935,1.6280277,2.7877817,3.8269243,5.5255575,7.3431416,9.749656,13.94312
309,NBL,2023-04-06 05:15:00-04:00,4.553857,0.0,0.86370534,2.0764923,3.3207211,4.553857,6.0393744,7.851009,10.365035,14.518062
310,NBL,2023-04-06 05:30:00-04:00,4.910225,0.0,0.8609265,2.429253,3.4601374,4.910225,6.4150753,8.0808325,10.609573,15.023793
311,NBL,2023-04-06 05:45:00-04:00,5.2679024,0.0,1.4176575,2.6433492,4.0003443,5.2679024,6.630081,8.489337,11.45154,15.485669
312,NBL,2023-04-06 06:00:00-04:00,5.0007973,0.0,1.1509011,2.3298464,3.577732,5.0007973,6.882669,8.47897,11.350913,15.865566
313,NBL,2023-04-06 06:15:00-04:00,5.44497,0.0,1.2155011,2.3823748,3.9002023,5.44497,7.1008787,8.849524,11.797502,16.008566
314,NBL,2023-04-06 06:30:00-04:00,5.4699125,0.0,1.3558009,2.9613147,3.9505227,5.4699125,7.084535,9.476843,12.41138,16.378773
315,NBL,2023-04-06 06:45:00-04:00,5.7888517,0.0,1.605553,3.0739841,4.3106833,5.7888517,7.41336,9.896141,12.473172,17.072258
316,NBL,2023-04-06 07:00:00-04:00,5.6703477,0.0,1.5507858,3.119002,4.20349,5.6703477,7.640843,9.639189,12.67405,17.238867
317,NBL,2023-04-06 07:15:00-04:00,5.6815968,0.0,1.5269101,3.0366998,4.001579,5.6815968,7.6465006,9.667313,12.548214,17.113846
318,NBL,2023-04-06 07:30:00-04:00,5.906693,0.15683556,1.9532446,3.14607,4.35625,5.906693,7.465209,9.9710865,12.780326,17.154541
319,NBL,2023-04-06 07:45:00-04:00,5.541154,0.0,1.6293156,2.9720325,4.1238017,5.541154,7.604828,9.572687,12.787456,17.19809
320,NBL,2023-04-06 08:00:00-04:00,5.6248055,0.2251985,1.575722,2.8771424,4.3059025,5.6248055,7.5133457,9.576444,12.371229,16.953106
321,NBL,2023-04-06 08:15:00-04:00,5.6648088,0.09810281,1.5926187,2.8355772,4.255346,5.6648088,7.5667114,9.793919,12.617137,17.122139
322,NBL,2023-04-06 08:30:00-04:00,6.0165715,0.6170386,1.9281964,3.4307847,4.75446,6.0165715,7.7966585,10.1530695,13.063277,17.605448
323,NBL,2023-04-06 08:45:00-04:00,6.0883,0.63595235,2.2340364,3.303153,4.5898323,6.0883,8.019173,10.107479,13.015987,17.922647
324,NBL,2023-04-06 09:00:00-04:00,5.777776,0.7637136,2.2795289,3.396627,4.6473618,5.777776,7.6546216,10.041833,13.0649605,17.399849
325,NBL,2023-04-06 09:15:00-04:00,5.6148643,0.48448086,1.8961066,2.9022799,4.17015,5.6148643,7.3722796,9.282509,12.63679,16.686783
326,NBL,2023-04-06 09:30:00-04:00,5.672429,0.617599,2.1626966,3.2588944,4.005186,5.672429,7.2916102,9.730415,12.396719,16.84292
327,NBL,2023-04-06 09:45:00-04:00,5.6160045,0.6086565,2.0298831,3.3544817,4.3760667,5.6160045,7.594385,9.821355,12.577076,17.352734
328,NBL,2023-04-06 10:00:00-04:00,5.611001,0.6680374,1.7309151,3.179685,4.345317,5.611001,7.508002,9.989626,13.25721,17.875008
329,NBL,2023-04-06 10:15:00-04:00,5.6490555,0.41964555,1.7932006,2.8798113,4.0260353,5.6490555,7.431637,9.992115,13.1687765,18.021084
330,NBL,2023-04-06 10:30:00-04:00,5.8190193,0.5738846,2.0068898,3.0331147,4.311387,5.8190193,7.820393,10.454456,13.721609,18.714628
331,NBL,2023-04-06 10:45:00-04:00,6.089065,0.78839386,2.0424125,3.4132457,4.6709065,6.089065,8.165762,10.653295,14.070771,18.96868
332,NBL,2023-04-06 11:00:00-04:00,6.6265755,1.0278912,2.5399437,3.8522146,4.988246,6.6265755,8.595236,10.997356,14.465652,19.804056
333,NBL,2023-04-06 11:15:00-04:00,6.6914673,1.110805,2.479848,3.7835584,5.15449,6.6914673,8.638341,11.337324,14.695622,19.886654
334,NBL,2023-04-06 11:30:00-04:00,6.5705647,1.0044214,2.6003456,3.8466065,5.101589,6.5705647,8.994025,11.593608,14.95762,20.410328
335,NBL,2023-04-06 11:45:00-04:00,7.075899,0.73433614,2.3826442,3.681997,5.2806435,7.075899,8.872374,11.409265,15.067258,20.429047
