,Movement,Time_in,timesfm,timesfm-q-0.1,timesfm-q-0.2,timesfm-q-0.3,timesfm-q-0.4,timesfm-q-0.5,timesfm-q-0.6,timesfm-q-0.7,timesfm-q-0.8,timesfm-q-0.9
30,EBL,2023-04-06 07:30:00-04:00,3.0467054e-05,0.0,0.0,0.0,0.0032673385,3.0467054e-05,0.0027872196,0.011059743,0.00895638,0.31373298
31,EBL,2023-04-06 07:45:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.013234551,0.0069716293,0.0046955235,0.33164093
32,EBL,2023-04-06 08:00:00-04:00,0.0014309984,0.0,0.0,0.0,0.0,0.0014309984,0.0120817,0.015477908,0.0053784205,0.37498546
33,EBL,2023-04-06 08:15:00-04:00,0.00044035586,0.0,0.0,0.0,0.0,0.00044035586,0.0042583253,0.011303666,0.017029952,0.39068323
34,EBL,2023-04-06 08:30:00-04:00,0.0033025653,0.0,0.0,0.0,0.0,0.0033025653,0.0071666734,0.009034459,0.010024124,0.4437117
35,EBL,2023-04-06 08:45:00-04:00,0.0006939572,0.0,0.0,0.0013851756,0.0020266636,0.0006939572,0.009015191,0.0076355455,0.009419056,0.44795993
36,EBL,2023-04-06 09:00:00-04:00,0.004702859,0.0,0.0,0.0,0.0004938948,0.004702859,0.007848486,0.00954658,0.01072842,0.4634217
37,EBL,2023-04-06 09:15:00-04:00,0.009646139,0.0,0.0,0.0,0.0060223853,0.009646139,0.014724229,0.010089326,0.01410333,0.4914245
38,EBL,2023-04-06 09:30:00-04:00,0.005095373,0.0,0.0,0.0019670234,0.006420726,0.005095373,0.015629187,0.006838263,0.014097301,0.4997335
39,EBL,2023-04-06 09:45:00-04:00,0.011331676,0.0,0.0,0.0037546856,0.007600206,0.011331676,0.012047718,0.015552897,0.015704349,0.53803027
40,EBL,2023-04-06 10:00:00-04:00,0.016474402,0.0,0.004235871,0.0027413613,0.009735269,0.016474402,0.014456563,0.01602396,0.018541684,0.5771936
41,EBL,2023-04-06 10:15:00-04:00,0.009792214,0.0,0.0,0.0,0.006160418,0.009792214,0.0064142756,0.008736099,0.025022676,0.58664805
42,EBL,2023-04-06 10:30:00-04:00,0.00077965925,0.0,0.0,0.0018306675,0.002444488,0.00077965925,0.01103773,0.00763816,0.021577675,0.6233432
43,EBL,2023-04-06 10:45:00-04:00,0.0069042994,0.0,0.0,0.0,0.0,0.0069042994,0.007628818,0.009679368,0.02329087,0.63821346
44,EBL,2023-04-06 11:00:00-04:00,0.01470524,0.0,0.0,0.0030086008,0.007307235,0.01470524,0.009889303,0.014814787,0.033313356,0.66427606
45,EBL,2023-04-06 11:15:00-04:00,0.010924429,0.0,0.0,0.0008002776,0.0037122888,0.010924429,0.007202415,0.01136202,0.030058958,0.6885236
46,EBL,2023-04-06 11:30:00-04:00,0.011736314,0.0,0.0001876147,0.0,0.008854593,0.011736314,0.0068225255,0.0071795955,0.037436225,0.7150819
47,EBL,2023-04-06 11:45:00-04:00,0.008124478,0.0,0.0,0.0102067515,0.0054416684,0.008124478,0.011618951,0.009125259,0.05192183,0.74677444
48,EBL,2023-04-06 12:00:00-04:00,0.011406413,0.0,0.0025929715,0.0,0.007989934,0.011406413,0.015304377,0.011743491,0.06032446,0.7857694
49,EBL,2023-04-06 12:15:00-04:00,0.007687498,0.0,0.0,0.0,4.140439e-05,0.007687498,0.0085106045,0.009516511,0.056816533,0.80728453
50,EBL,2023-04-06 12:30:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0036266476,0.010012662,0.072814316,0.82886446
51,EBL,2023-04-06 12:45:00-04:00,0.001055052,0.0,0.0,0.0,0.0014167265,0.001055052,0.0050361985,0.00626562,0.08636375,0.8675938
52,EBL,2023-04-06 13:00:00-04:00,0.0065963073,0.0,0.0,0.0024834187,0.0041814595,0.0065963073,0.015774354,0.0123769725,0.11103255,0.9171332
53,EBL,2023-04-06 13:15:00-04:00,0.0030389945,0.0,0.0,0.0,0.0,0.0030389945,0.0039505316,0.008988632,0.107525796,0.9265623
54,EBL,2023-04-06 13:30:00-04:00,0.006848376,0.0,0.0,0.0,0.0053385226,0.006848376,0.007232752,0.012135088,0.12843685,0.96206516
55,EBL,2023-04-06 13:45:00-04:00,0.010639675,0.0,0.0,0.0,0.0048548356,0.010639675,0.003975618,0.013053434,0.15213934,0.9921219
56,EBL,2023-04-06 14:00:00-04:00,0.0014854798,0.0,0.0,0.0,0.0,0.0014854798,0.010692822,0.0107525615,0.16576745,1.0222923
57,EBL,2023-04-06 14:15:00-04:00,0.00797769,0.0,0.0,0.0,0.006680213,0.00797769,0.007149162,0.016622622,0.1723772,1.0526408
58,EBL,2023-04-06 14:30:00-04:00,0.0071183015,0.0,0.0,0.0,0.0034034592,0.0071183015,0.0011383081,0.009564761,0.1814064,1.0696212
59,EBL,2023-04-06 14:45:00-04:00,0.011437582,0.0,0.0,0.0020823656,0.0,0.011437582,0.013252284,0.014839397,0.18988965,1.0967797
60,EBL,2023-04-06 15:00:00-04:00,0.010294739,0.0,0.0,0.0,0.0005343982,0.010294739,0.00475076,0.008949757,0.21817243,1.1157844
61,EBL,2023-04-06 15:15:00-04:00,0.001113406,0.0,0.0,0.0,0.0,0.001113406,0.00937137,0.005768316,0.21563873,1.1338648
62,EBL,2023-04-06 15:30:00-04:00,0.0057658963,0.0,0.0,0.00012801914,0.0048234463,0.0057658963,0.009361819,0.016118081,0.2291993,1.1803339
63,EBL,2023-04-06 15:45:00-04:00,0.00784387,0.0,0.0,0.0,0.0,0.00784387,0.0056030876,0.011828303,0.25285494,1.2012658
64,EBL,2023-04-06 16:00:00-04:00,0.007831475,0.0,0.0,0.0,0.0,0.007831475,0.01325517,0.014793924,0.2639475,1.2453545
65,EBL,2023-04-06 16:15:00-04:00,0.014316278,0.0,0.0,0.0,0.005585595,0.014316278,0.008546205,0.017810447,0.29508433,1.2723193
66,EBL,2023-04-06 16:30:00-04:00,0.01356801,0.0,0.0,0.0,0.0029146837,0.01356801,0.01716353,0.01653416,0.29826105,1.2781276
67,EBL,2023-04-06 16:45:00-04:00,0.004741601,0.0,0.0,0.0,0.001377059,0.004741601,0.014845017,0.017296195,0.29233953,1.2993963
68,EBL,2023-04-06 17:00:00-04:00,0.0042891884,0.0,0.0,0.0,0.0,0.0042891884,0.00326886,0.012608343,0.32393134,1.3282473
69,EBL,2023-04-06 17:15:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013214853,0.32854736,1.3560257
70,EBL,2023-04-06 17:30:00-04:00,0.005607007,0.0,0.0,0.0,0.0,0.005607007,0.00992093,0.015278859,0.3636569,1.3917177
71,EBL,2023-04-06 17:45:00-04:00,0.010846744,0.0,0.0,0.0,0.0,0.010846744,0.014358133,0.02170245,0.36578122,1.3973422
72,EBL,2023-04-06 18:00:00-04:00,0.0028673694,0.0,0.0,0.0,0.0,0.0028673694,0.002431052,0.014537232,0.39115173,1.4370358
73,EBL,2023-04-06 18:15:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0031998125,0.010939693,0.3893754,1.4461437
74,EBL,2023-04-06 18:30:00-04:00,0.0049859164,0.0,0.0,0.0,0.00012018753,0.0049859164,0.009216811,0.019351348,0.42128962,1.4834714
75,EBL,2023-04-06 18:45:00-04:00,0.0061610877,0.0,0.0,0.0,0.0032103253,0.0061610877,0.013265099,0.016002744,0.4522586,1.5223143
76,EBL,2023-04-06 19:00:00-04:00,0.008396974,0.0,0.0,0.0012642102,0.0,0.008396974,0.009866571,0.021240206,0.46490383,1.5650483
77,EBL,2023-04-06 19:15:00-04:00,0.0023969584,0.0,0.0,0.0,0.002022466,0.0023969584,0.005419826,0.018704858,0.46588522,1.5861543
78,EBL,2023-04-06 19:30:00-04:00,0.0063190805,0.0,0.0,0.002808709,0.001115149,0.0063190805,0.010197175,0.023188563,0.4900293,1.6075088
79,EBL,2023-04-06 19:45:00-04:00,0.0103551755,0.0,0.0,0.0,0.0,0.0103551755,0.016092597,0.023443354,0.4965983,1.6110065
80,EBL,2023-04-06 20:00:00-04:00,0.0075336285,0.0,0.0,0.0,0.0,0.0075336285,0.016602118,0.033625487,0.5168298,1.646572
81,EBL,2023-04-06 20:15:00-04:00,0.0046162736,0.0,0.0,0.0,0.0023880666,0.0046162736,0.007873861,0.029067943,0.5268861,1.6530983
82,EBL,2023-04-06 20:30:00-04:00,0.0043030763,0.0,0.0,0.0,0.0,0.0043030763,0.010374948,0.02859388,0.5414982,1.6916332
83,EBL,2023-04-06 20:45:00-04:00,0.0023950003,0.0,0.0,0.0,0.0,0.0023950003,0.011804015,0.028716832,0.5671144,1.7096049
84,EBL,2023-04-06 21:00:00-04:00,0.0074877283,0.0,0.0,0.0011050049,0.0,0.0074877283,0.0093040895,0.026655378,0.57355076,1.7220442
85,EBL,2023-04-06 21:15:00-04:00,0.0025224988,0.0,0.0,0.0,0.0005011009,0.0025224988,0.008417271,0.029195793,0.57429177,1.7268142
86,EBL,2023-04-06 21:30:00-04:00,0.0062334295,0.0,0.0,0.0,0.0066724885,0.0062334295,0.018027753,0.037660025,0.5937927,1.761423
87,EBL,2023-04-06 21:45:00-04:00,0.009240822,0.0,0.0,0.0,0.0086621065,0.009240822,0.0105671715,0.044300534,0.62916464,1.7872511
88,EBL,2023-04-06 22:00:00-04:00,0.012923596,0.0,2.688542e-05,0.0,0.0073428703,0.012923596,0.016309742,0.05623433,0.652734,1.8190929
89,EBL,2023-04-06 22:15:00-04:00,0.0017053471,0.0,0.0,0.0,0.0,0.0017053471,0.010994413,0.044615984,0.6551078,1.843009
90,EBL,2023-04-06 22:30:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0030837553,0.05035315,0.6621217,1.8455418
91,EBL,2023-04-06 22:45:00-04:00,0.004755335,0.0,0.0,0.0,0.0,0.004755335,0.004991106,0.058166645,0.6728593,1.8741746
92,EBL,2023-04-06 23:00:00-04:00,0.0091960365,0.0,0.0,0.0,0.0066279685,0.0091960365,0.020987382,0.06667624,0.7045907,1.8884643
93,EBL,2023-04-06 23:15:00-04:00,0.005683613,0.0,0.0,0.0,0.0,0.005683613,0.011539253,0.066389635,0.7180823,1.8969833
94,EBL,2023-04-06 23:30:00-04:00,0.0055718226,0.0,0.0,0.0,0.005050472,0.0055718226,0.019769333,0.07899916,0.7280316,1.9208106
95,EBL,2023-04-06 23:45:00-04:00,0.013470416,0.0,0.0,0.0,0.0,0.013470416,0.018692223,0.07625662,0.7424967,1.9163805
96,EBR,2023-04-06 00:00:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024658553,0.012774642,0.010780092
97,EBR,2023-04-06 00:15:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0042559085,0.0058913035,0.0026541797,0.009271606
98,EBR,2023-04-06 00:30:00-04:00,0.0049741096,0.0,0.0,0.0,0.0,0.0049741096,0.006266301,0.0055730953,0.011516781,0.017316392
99,EBR,2023-04-06 00:45:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.004380435,0.009100854,0.0071144123,0.010255139
100,EBR,2023-04-06 01:00:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.005222218,0.005903353,0.010877261,0.012091947
101,EBR,2023-04-06 01:15:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0056291725,0.013007761,0.017766405,0.014620187
102,EBR,2023-04-06 01:30:00-04:00,0.0051188623,0.0,0.0,0.0,0.0,0.0051188623,0.006374993,0.0114503475,0.023384178,0.019784082
103,EBR,2023-04-06 01:45:00-04:00,0.0016578836,0.0,0.0,0.0,0.0,0.0016578836,0.0049041784,0.005726743,0.008359919,0.006982209
104,EBR,2023-04-06 02:00:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0043389183,0.007067253,0.0039763,0.015300274
105,EBR,2023-04-06 02:15:00-04:00,0.013377452,0.0,0.0,0.0011525969,0.0054670144,0.013377452,0.014182474,0.008627728,0.017971657,0.022548553
106,EBR,2023-04-06 02:30:00-04:00,0.005801908,0.0,0.0,0.0,0.0058747716,0.005801908,0.013089823,0.015004146,0.015603298,0.01850683
107,EBR,2023-04-06 02:45:00-04:00,0.0027396344,0.0,0.0,0.0023436644,0.00023107091,0.0027396344,0.006476548,0.01181299,0.008548826,0.021199446
108,EBR,2023-04-06 03:00:00-04:00,0.0015171925,0.0,0.0,0.0018319044,0.00626864,0.0015171925,0.008294025,0.013444673,0.006110209,0.024756432
109,EBR,2023-04-06 03:15:00-04:00,0.0,0.0,0.0,0.0,0.0006819186,0.0,0.008865052,0.0032032372,0.0,0.029328093
110,EBR,2023-04-06 03:30:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0031871884,0.0014110478,0.011369834,0.024088625
111,EBR,2023-04-06 03:45:00-04:00,0.0014994289,0.0,0.0,0.0,0.000988679,0.0014994289,0.00016184617,0.0046565803,0.002774417,0.03121782
112,EBR,2023-04-06 04:00:00-04:00,0.0032213617,0.0,0.0,0.0,0.005837106,0.0032213617,0.007825768,0.0045222198,0.011730094,0.044938598
113,EBR,2023-04-06 04:15:00-04:00,0.0028485395,0.0,0.0,0.0,0.0,0.0028485395,0.007095293,0.003942515,0.0137687875,0.042465806
114,EBR,2023-04-06 04:30:00-04:00,0.0043642013,0.0,0.0,0.0,0.0,0.0043642013,0.011054326,0.011273067,0.008409262,0.060490284
115,EBR,2023-04-06 04:45:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0049216147,0.007689127,0.0052081654,0.08665029
116,EBR,2023-04-06 05:00:00-04:00,0.0030490998,0.0,0.0,0.0,0.0,0.0030490998,0.0029857107,0.00325499,0.011401467,0.091014355
117,EBR,2023-04-06 05:15:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.00928459,0.008414224,0.0,0.10051707
118,EBR,2023-04-06 05:30:00-04:00,0.0056681903,0.0,0.0,0.0,0.0041825147,0.0056681903,0.006462183,0.0064712106,0.0058735167,0.13090935
119,EBR,2023-04-06 05:45:00-04:00,0.003068274,0.0,0.0,0.000119850854,0.0,0.003068274,0.008794612,0.008340064,0.004826214,0.1290201
120,EBR,2023-04-06 06:00:00-04:00,0.006540876,0.0,0.0,0.0,0.0,0.006540876,0.0058103562,0.006962251,0.0064738877,0.17325594
121,EBR,2023-04-06 06:15:00-04:00,0.0019249128,0.0,0.0,0.0,0.0,0.0019249128,0.0039355853,0.0030980476,0.0,0.20376682
122,EBR,2023-04-06 06:30:00-04:00,0.0025437346,0.0,0.0,0.0,0.0,0.0025437346,0.004890045,0.0073648533,0.0040110745,0.23420633
123,EBR,2023-04-06 06:45:00-04:00,0.004516744,0.0,0.0,0.0,0.0,0.004516744,0.0074677314,0.006268963,0.0058785914,0.26140875
124,EBR,2023-04-06 07:00:00-04:00,0.006014059,0.0,0.0,0.0,0.0033281907,0.006014059,0.0023525457,0.009602857,0.011295154,0.2807483
125,EBR,2023-04-06 07:15:00-04:00,0.0062543657,0.0,0.0,0.0,0.0016210878,0.0062543657,0.0062419125,0.015897414,0.002918452,0.29834253
126,EBR,2023-04-06 07:30:00-04:00,3.0467054e-05,0.0,0.0,0.0,0.0032673385,3.0467054e-05,0.0027872196,0.011059743,0.00895638,0.31373298
127,EBR,2023-04-06 07:45:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.013234551,0.0069716293,0.0046955235,0.33164093
128,EBR,2023-04-06 08:00:00-04:00,0.0014309984,0.0,0.0,0.0,0.0,0.0014309984,0.0120817,0.015477908,0.0053784205,0.37498546
129,EBR,2023-04-06 08:15:00-04:00,0.00044035586,0.0,0.0,0.0,0.0,0.00044035586,0.0042583253,0.011303666,0.017029952,0.39068323
130,EBR,2023-04-06 08:30:00-04:00,0.0033025653,0.0,0.0,0.0,0.0,0.0033025653,0.0071666734,0.009034459,0.010024124,0.4437117
131,EBR,2023-04-06 08:45:00-04:00,0.0006939572,0.0,0.0,0.0013851756,0.0020266636,0.0006939572,0.009015191,0.0076355455,0.009419056,0.44795993
132,EBR,2023-04-06 09:00:00-04:00,0.004702859,0.0,0.0,0.0,0.0004938948,0.004702859,0.007848486,0.00954658,0.01072842,0.4634217
133,EBR,2023-04-06 09:15:00-04:00,0.009646139,0.0,0.0,0.0,0.0060223853,0.009646139,0.014724229,0.010089326,0.01410333,0.4914245
134,EBR,2023-04-06 09:30:00-04:00,0.005095373,0.0,0.0,0.0019670234,0.006420726,0.005095373,0.015629187,0.006838263,0.014097301,0.4997335
135,EBR,2023-04-06 09:45:00-04:00,0.011331676,0.0,0.0,0.0037546856,0.007600206,0.011331676,0.012047718,0.015552897,0.015704349,0.53803027
136,EBR,2023-04-06 10:00:00-04:00,0.016474402,0.0,0.004235871,0.0027413613,0.009735269,0.016474402,0.014456563,0.01602396,0.018541684,0.5771936
137,EBR,2023-04-06 10:15:00-04:00,0.009792214,0.0,0.0,0.0,0.006160418,0.009792214,0.0064142756,0.008736099,0.025022676,0.58664805
138,EBR,2023-04-06 10:30:00-04:00,0.00077965925,0.0,0.0,0.0018306675,0.002444488,0.00077965925,0.01103773,0.00763816,0.021577675,0.6233432
139,EBR,2023-04-06 10:45:00-04:00,0.0069042994,0.0,0.0,0.0,0.0,0.0069042994,0.007628818,0.009679368,0.02329087,0.63821346
140,EBR,2023-04-06 11:00:00-04:00,0.01470524,0.0,0.0,0.0030086008,0.007307235,0.01470524,0.009889303,0.014814787,0.033313356,0.66427606
141,EBR,2023-04-06 11:15:00-04:00,0.010924429,0.0,0.0,0.0008002776,0.0037122888,0.010924429,0.007202415,0.01136202,0.030058958,0.6885236
142,EBR,2023-04-06 11:30:00-04:00,0.011736314,0.0,0.0001876147,0.0,0.008854593,0.011736314,0.0068225255,0.0071795955,0.037436225,0.7150819
143,EBR,2023-04-06 11:45:00-04:00,0.008124478,0.0,0.0,0.0102067515,0.0054416684,0.008124478,0.011618951,0.009125259,0.05192183,0.74677444
144,EBR,2023-04-06 12:00:00-04:00,0.011406413,0.0,0.0025929715,0.0,0.007989934,0.011406413,0.015304377,0.011743491,0.06032446,0.7857694
145,EBR,2023-04-06 12:15:00-04:00,0.007687498,0.0,0.0,0.0,4.140439e-05,0.007687498,0.0085106045,0.009516511,0.056816533,0.80728453
146,EBR,2023-04-06 12:30:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0036266476,0.010012662,0.072814316,0.82886446
147,EBR,2023-04-06 12:45:00-04:00,0.001055052,0.0,0.0,0.0,0.0014167265,0.001055052,0.0050361985,0.00626562,0.08636375,0.8675938
148,EBR,2023-04-06 13:00:00-04:00,0.0065963073,0.0,0.0,0.0024834187,0.0041814595,0.0065963073,0.015774354,0.0123769725,0.11103255,0.9171332
149,EBR,2023-04-06 13:15:00-04:00,0.0030389945,0.0,0.0,0.0,0.0,0.0030389945,0.0039505316,0.008988632,0.107525796,0.9265623
150,EBR,2023-04-06 13:30:00-04:00,0.006848376,0.0,0.0,0.0,0.0053385226,0.006848376,0.007232752,0.012135088,0.12843685,0.96206516
151,EBR,2023-04-06 13:45:00-04:00,0.010639675,0.0,0.0,0.0,0.0048548356,0.010639675,0.003975618,0.013053434,0.15213934,0.9921219
152,EBR,2023-04-06 14:00:00-04:00,0.0014854798,0.0,0.0,0.0,0.0,0.0014854798,0.010692822,0.0107525615,0.16576745,1.0222923
153,EBR,2023-04-06 14:15:00-04:00,0.00797769,0.0,0.0,0.0,0.006680213,0.00797769,0.007149162,0.016622622,0.1723772,1.0526408
154,EBR,2023-04-06 14:30:00-04:00,0.0071183015,0.0,0.0,0.0,0.0034034592,0.0071183015,0.0011383081,0.009564761,0.1814064,1.0696212
155,EBR,2023-04-06 14:45:00-04:00,0.011437582,0.0,0.0,0.0020823656,0.0,0.011437582,0.013252284,0.014839397,0.18988965,1.0967797
156,EBR,2023-04-06 15:00:00-04:00,0.010294739,0.0,0.0,0.0,0.0005343982,0.010294739,0.00475076,0.008949757,0.21817243,1.1157844
157,EBR,2023-04-06 15:15:00-04:00,0.001113406,0.0,0.0,0.0,0.0,0.001113406,0.00937137,0.005768316,0.21563873,1.1338648
158,EBR,2023-04-06 15:30:00-04:00,0.0057658963,0.0,0.0,0.00012801914,0.0048234463,0.0057658963,0.009361819,0.016118081,0.2291993,1.1803339
159,EBR,2023-04-06 15:45:00-04:00,0.00784387,0.0,0.0,0.0,0.0,0.00784387,0.0056030876,0.011828303,0.25285494,1.2012658
160,EBR,2023-04-06 16:00:00-04:00,0.007831475,0.0,0.0,0.0,0.0,0.007831475,0.01325517,0.014793924,0.2639475,1.2453545
161,EBR,2023-04-06 16:15:00-04:00,0.014316278,0.0,0.0,0.0,0.005585595,0.014316278,0.008546205,0.017810447,0.29508433,1.2723193
162,EBR,2023-04-06 16:30:00-04:00,0.01356801,0.0,0.0,0.0,0.0029146837,0.01356801,0.01716353,0.01653416,0.29826105,1.2781276
163,EBR,2023-04-06 16:45:00-04:00,0.004741601,0.0,0.0,0.0,0.001377059,0.004741601,0.014845017,0.017296195,0.29233953,1.2993963
164,EBR,2023-04-06 17:00:00-04:00,0.0042891884,0.0,0.0,0.0,0.0,0.0042891884,0.00326886,0.012608343,0.32393134,1.3282473
165,EBR,2023-04-06 17:15:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013214853,0.32854736,1.3560257
166,EBR,2023-04-06 17:30:00-04:00,0.005607007,0.0,0.0,0.0,0.0,0.005607007,0.00992093,0.015278859,0.3636569,1.3917177
167,EBR,2023-04-06 17:45:00-04:00,0.010846744,0.0,0.0,0.0,0.0,0.010846744,0.014358133,0.02170245,0.36578122,1.3973422
168,EBR,2023-04-06 18:00:00-04:00,0.0028673694,0.0,0.0,0.0,0.0,0.0028673694,0.002431052,0.014537232,0.39115173,1.4370358
169,EBR,2023-04-06 18:15:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0031998125,0.010939693,0.3893754,1.4461437
170,EBR,2023-04-06 18:30:00-04:00,0.0049859164,0.0,0.0,0.0,0.00012018753,0.0049859164,0.009216811,0.019351348,0.42128962,1.4834714
171,EBR,2023-04-06 18:45:00-04:00,0.0061610877,0.0,0.0,0.0,0.0032103253,0.0061610877,0.013265099,0.016002744,0.4522586,1.5223143
172,EBR,2023-04-06 19:00:00-04:00,0.008396974,0.0,0.0,0.0012642102,0.0,0.008396974,0.009866571,0.021240206,0.46490383,1.5650483
173,EBR,2023-04-06 19:15:00-04:00,0.0023969584,0.0,0.0,0.0,0.002022466,0.0023969584,0.005419826,0.018704858,0.46588522,1.5861543
174,EBR,2023-04-06 19:30:00-04:00,0.0063190805,0.0,0.0,0.002808709,0.001115149,0.0063190805,0.010197175,0.023188563,0.4900293,1.6075088
175,EBR,2023-04-06 19:45:00-04:00,0.0103551755,0.0,0.0,0.0,0.0,0.0103551755,0.016092597,0.023443354,0.4965983,1.6110065
176,EBR,2023-04-06 20:00:00-04:00,0.0075336285,0.0,0.0,0.0,0.0,0.0075336285,0.016602118,0.033625487,0.5168298,1.646572
